,zip1,zip2,weight,tweet1,tweet2,people1,people2,distance
0,10025,10025,74,125,125,74,74,0.0
1,10025,10010,1,125,223,74,172,4.16893830121
2,10025,10011,4,125,419,74,330,4.30776684483
3,10025,10012,4,125,376,74,281,5.25087395144
4,10025,10016,3,125,166,74,126,3.64446290644
5,10025,10013,1,125,409,74,281,5.71366976551
6,10025,10001,4,125,712,74,492,3.61710136828
7,10025,10020,6,125,562,74,404,2.82141489888
8,10025,10036,1,125,624,74,455,2.92918736558
9,10025,11209,0,125,39,74,30,12.5136810654
10,10025,10004,0,125,169,74,97,7.85048720538
11,10025,11414,3,125,17,74,12,11.6930600509
12,10025,10281,0,125,102,74,82,6.28698593937
13,10025,10023,2,125,199,74,151,1.72840092576
14,10025,11211,2,125,392,74,278,6.00672781508
15,10025,10306,0,125,17,74,13,17.6575110219
16,10025,10005,0,125,55,74,37,6.72565216808
17,10025,10007,9,125,1631,74,973,6.1322240831
18,10025,10018,2,125,335,74,228,3.27482774171
19,10025,10019,2,125,661,74,481,2.44138226944
20,10025,10031,2,125,55,74,39,2.16312753504
21,10025,11105,1,125,69,74,51,3.54779312851
22,10025,10021,0,125,86,74,60,2.11427513479
23,10025,10467,1,125,29,74,20,7.25854984289
24,10025,10022,4,125,266,74,198,2.72503825913
25,10025,10301,0,125,35,74,27,13.2764699421
26,10025,11101,3,125,143,74,90,3.97202116586
27,10025,10009,0,125,140,74,108,4.9582996212
28,10025,10003,3,125,436,74,352,4.68806938887
29,10025,11214,0,125,19,74,10,13.8447782353
30,10025,11215,1,125,234,74,178,9.08541387768
31,10025,11377,2,125,96,74,48,5.11166951156
32,10025,11237,1,125,79,74,59,7.03538387618
33,10025,10030,0,125,34,74,22,1.87132884823
34,10025,10017,0,125,271,74,150,3.20538662251
35,10025,11232,0,125,125,74,29,10.0493920989
36,10025,10035,3,125,56,74,35,1.82993366908
37,10025,11371,0,125,59,74,52,5.20848650219
38,10025,10002,1,125,309,74,218,5.70782132168
39,10025,10462,2,125,68,74,40,6.48255106217
40,10025,11385,3,125,73,74,44,7.6786113718
41,10025,11372,0,125,28,74,18,5.51800402324
42,10025,10461,2,125,88,74,22,7.46830722402
43,10025,10006,2,125,38,74,30,6.68836860728
44,10025,10032,4,125,75,74,31,3.22692070792
45,10025,10028,0,125,73,74,57,1.66948447773
46,10025,10456,0,125,17,74,15,3.79129293025
47,10025,10026,1,125,63,74,42,0.764102812605
48,10025,10014,1,125,392,74,304,4.81478730341
49,10025,10468,0,125,37,74,20,5.95565878741
50,10025,10166,0,125,2,74,2,3.05984126934
51,10025,11238,0,125,132,74,90,8.17211157842
52,10025,10452,3,125,49,74,33,3.66990132455
53,10025,11217,2,125,207,74,149,8.04891135618
54,10025,11235,0,125,15,74,13,14.8445267793
55,10025,11430,0,125,139,74,110,13.646059927
56,10025,11216,1,125,66,74,48,8.21593518241
57,10025,11374,2,125,17,74,15,7.57645028314
58,10025,11201,4,125,287,74,208,7.20661667169
59,10025,11225,2,125,31,74,23,9.38234942084
60,10025,11206,0,125,102,74,79,6.76569268561
61,10025,10027,6,125,122,74,89,1.19512800901
62,10025,11233,0,125,65,74,52,8.7818209621
63,10025,10038,1,125,98,74,45,6.4066002789
64,10025,10034,0,125,66,74,36,5.39692194948
65,10025,10037,2,125,17,74,13,1.96494468108
66,10025,10048,0,125,100,74,91,6.39733847145
67,10025,11356,0,125,13,74,12,6.58829019861
68,10025,11236,0,125,11,74,10,11.4143425032
69,10025,11218,2,125,17,74,14,10.63088344
70,10025,11106,0,125,59,74,44,3.1675641307
71,10025,11102,4,125,41,74,34,2.95462175169
72,10025,11413,1,125,9,74,6,14.4162377789
73,10025,10120,0,125,9,74,7,3.48749595152
74,10025,10303,2,125,10,74,6,15.4960091842
75,10025,10280,0,125,9,74,9,6.80132117807
76,10025,10472,3,125,23,74,13,5.66967517325
77,10025,11432,2,125,29,74,21,10.8662646354
78,10025,11419,0,125,10,74,8,10.7744047132
79,10025,11369,2,125,20,74,15,5.67962974604
80,10025,10040,2,125,99,74,32,4.64336340064
81,10025,10463,0,125,35,74,26,6.52428864399
82,10025,10465,0,125,24,74,17,8.11546488416
83,10025,11354,4,125,55,74,39,7.79822993778
84,10025,11207,0,125,33,74,24,9.62240226073
85,10025,10304,0,125,7,74,5,14.626615296
86,10025,11208,0,125,22,74,15,10.0293918807
87,10025,10119,0,125,1,74,1,3.5374132795
88,10025,10451,3,125,38,74,19,2.8132041267
