,zip1,zip2,weight,tweet1,tweet2,people1,people2,distance
0,10020,10020,355,464,464,355,355,0.0
1,10020,10012,8,464,404,355,311,2.44863615063
2,10020,10468,2,464,37,355,23,8.60582715424
3,10020,10019,28,464,545,355,424,0.561726871458
4,10020,11385,2,464,45,355,31,5.9800044303
5,10020,10009,3,464,118,355,84,2.1803061037
6,10020,10013,7,464,558,355,338,2.93260003009
7,10020,10001,17,464,713,355,502,1.01473428349
8,10020,11211,5,464,428,355,271,3.49104659682
9,10020,10007,28,464,1803,355,1060,3.34445542797
10,10020,11217,0,464,129,355,84,5.28550700319
11,10020,10014,7,464,337,355,261,2.11262959123
12,10020,10010,3,464,207,355,166,1.35888140169
13,10020,11216,2,464,58,355,41,5.65600982086
14,10020,11105,2,464,32,355,21,3.93977943391
15,10020,11101,2,464,129,355,86,2.34793130602
16,10020,10002,7,464,327,355,213,2.89419952068
17,10020,10036,21,464,619,355,449,0.525305535947
18,10020,10022,18,464,275,355,193,0.67832805509
19,10020,11430,4,464,158,355,131,12.2321362599
20,10020,10021,0,464,71,355,53,1.23732056289
21,10020,10464,1,464,9,355,7,12.1062969592
22,10020,10023,8,464,196,355,145,1.21062713468
23,10020,10005,4,464,108,355,78,3.92560942645
24,10020,11201,6,464,286,355,209,4.39793754666
25,10020,10038,3,464,130,355,67,3.5968286015
26,10020,10003,5,464,423,355,345,1.86721476732
27,10020,10118,1,464,13,355,13,0.742903209833
28,10020,10461,2,464,54,355,26,9.44871884991
29,10020,10011,11,464,401,355,320,1.60388376603
30,10020,10048,7,464,104,355,81,3.62732596934
31,10020,11432,2,464,61,355,45,10.2846281036
32,10020,10028,0,464,73,355,59,1.85532910915
33,10020,11372,0,464,22,355,13,5.06689165785
34,10020,10018,12,464,296,355,233,0.731565466167
35,10020,11434,3,464,20,355,12,12.3348791178
36,10020,10006,1,464,32,355,32,3.91185157497
37,10020,10004,6,464,146,355,86,5.20153125223
38,10020,11233,0,464,62,355,41,6.50258311653
39,10020,11222,2,464,97,355,68,2.88000944046
40,10020,11361,2,464,12,355,9,10.8295908486
41,10020,10281,1,464,102,355,77,3.54239564232
42,10020,10452,0,464,40,355,27,6.30483797391
43,10020,11209,2,464,37,355,21,9.69429018299
44,10020,11102,1,464,45,355,34,3.04521680635
45,10020,10025,4,464,102,355,62,2.82141489888
46,10020,10029,2,464,35,355,30,2.9039705227
47,10020,10460,2,464,23,355,14,7.72449693966
48,10020,10033,2,464,32,355,23,6.65491437467
49,10020,11223,0,464,6,355,6,11.0843908272
50,10020,11213,0,464,26,355,14,6.5107881014
51,10020,10453,0,464,18,355,14,7.42533795525
52,10020,11214,0,464,99,355,11,11.0492279551
53,10020,10027,1,464,167,355,65,3.95437966997
54,10020,10463,2,464,39,355,27,9.26830582715
55,10020,11212,2,464,23,355,11,7.52847245186
56,10020,11215,1,464,135,355,88,6.29646914503
57,10020,11429,2,464,13,355,9,13.1195243819
58,10020,10037,0,464,19,355,8,4.42729076512
59,10020,10470,1,464,11,355,6,11.6276857057
60,10020,11357,2,464,15,355,8,9.14632261954
61,10020,10305,2,464,41,355,10,12.0890411275
62,10020,10314,2,464,52,355,34,13.6200058544
63,10020,11203,0,464,9,355,7,7.9589694088
64,10020,10280,0,464,15,355,14,4.04578986631
65,10020,11106,0,464,30,355,27,2.5692573494
66,10020,10016,5,464,175,355,125,0.872785911132
67,10020,11235,1,464,30,355,14,12.1687713988
68,10020,11367,2,464,34,355,17,8.58763326913
69,10020,11232,2,464,145,355,23,7.23072920781
70,10020,10024,5,464,96,355,66,1.91988678065
71,10020,10111,4,464,17,355,15,0.136400525973
72,10020,10469,0,464,54,355,10,10.3017726316
73,10020,11234,0,464,20,355,15,10.1463720191
74,10020,11231,4,464,82,355,43,5.63399603478
75,10020,11369,2,464,11,355,10,5.76453104997
76,10020,11204,0,464,8,355,4,9.64404544987
77,10020,11238,0,464,65,355,44,5.49704391555
78,10020,11210,0,464,28,355,11,9.20249179206
79,10020,11362,2,464,16,355,10,12.9610789528
80,10020,10017,15,464,284,355,182,0.612213405295
81,10020,10455,0,464,30,355,23,5.46640766544
82,10020,11221,0,464,57,355,41,5.44500607272
83,10020,11377,3,464,75,355,39,4.15824133011
84,10020,11230,0,464,7,355,6,9.39920838948
85,10020,11219,0,464,22,355,18,8.74999653657
86,10020,11371,1,464,74,355,63,5.59361271056
87,10020,10306,0,464,15,355,11,14.9281006533
88,10020,10128,2,464,41,355,36,2.2407392862
89,10020,10040,0,464,105,355,22,7.41621928007
90,10020,10034,1,464,74,355,36,8.15663109433
91,10020,11416,0,464,2,355,2,8.57789903885
92,10020,11220,2,464,49,355,22,8.30123618215
93,10020,10467,2,464,45,355,31,9.75846680769
94,10020,10031,0,464,37,355,27,4.94332512228
95,10020,11373,2,464,58,355,31,5.58522619067
96,10020,11418,2,464,11,355,6,8.74398570212
97,10020,10282,0,464,14,355,14,3.37592489201
98,10020,11427,0,464,3,355,2,12.3771468937
99,10020,11237,1,464,78,355,58,4.95871354281
100,10020,11226,2,464,142,355,59,7.9324539955
101,10020,11208,0,464,34,355,17,8.19911932284
102,10020,10458,0,464,36,355,28,8.71624059716
103,10020,11207,0,464,33,355,25,7.55556719037
104,10020,11378,2,464,34,355,12,4.71671124218
105,10020,10285,0,464,11,355,11,3.53915647018
106,10020,10454,2,464,32,355,17,4.68054563306
107,10020,10026,0,464,49,355,39,3.33007572298
108,10020,10462,2,464,68,355,38,8.59495159935
109,10020,11413,0,464,23,355,10,13.4783191074
110,10020,11360,1,464,5,355,3,10.6085303396
111,10020,11205,2,464,41,355,30,4.51612496719
112,10020,11417,0,464,6,355,6,9.13785400121
113,10020,11421,0,464,4,355,4,7.92944314049
114,10020,11104,2,464,30,355,17,3.34895272698
115,10020,10457,0,464,7,355,6,7.4336168466
116,10020,10310,0,464,26,355,14,11.2569224931
117,10020,10304,0,464,10,355,8,11.893560006
118,10020,10475,0,464,37,355,13,11.587833395
119,10020,10119,0,464,4,355,4,0.856437336541
120,10020,10308,0,464,5,355,5,16.8860488085
121,10020,11218,0,464,22,355,17,7.87739884557
122,10020,11435,2,464,27,355,14,9.81522809813
123,10020,11206,3,464,82,355,60,4.35293105636
124,10020,10030,0,464,28,355,18,4.53413730288
125,10020,11415,0,464,2,355,2,8.67016195148
126,10020,11375,2,464,52,355,31,7.5296462254
127,10020,11355,5,464,28,355,24,8.46309828103
128,10020,10303,2,464,29,355,9,13.0774769326
129,10020,11433,0,464,18,355,9,10.9961713046
130,10020,11374,0,464,9,355,8,6.68155364297
131,10020,10302,0,464,3,355,3,12.0565510224
132,10020,10166,0,464,5,355,5,0.350998458079
133,10020,11368,3,464,58,355,24,6.4440433092
134,10020,11236,2,464,23,355,14,9.09088745945
135,10020,10035,2,464,39,355,24,3.88481578319
136,10020,10456,0,464,15,355,12,6.17564923155
137,10020,10309,0,464,10,355,9,19.9804234596
138,10020,10472,2,464,21,355,10,7.67297032351
139,10020,10153,0,464,7,355,6,0.529118763647
140,10020,10465,2,464,42,355,21,9.70739370281
141,10020,11224,0,464,26,355,17,12.5781638811
142,10020,11239,0,464,6,355,5,9.42132612602
143,10020,11364,2,464,6,355,6,11.5894074713
144,10020,10278,0,464,4,355,4,3.21407768607
145,10020,11251,0,464,6,355,5,8.05159357906
146,10020,10451,3,464,31,355,20,5.19489652326
147,10020,10307,0,464,14,355,7,22.1486994573
148,10020,10032,2,464,67,355,35,6.01240269769
149,10020,11436,2,464,14,355,4,11.256141535
150,10020,10471,2,464,18,355,11,10.602236902
151,10020,10069,0,464,10,355,7,1.27874575992
152,10020,11428,0,464,2,355,2,12.823170691
153,10020,10044,2,464,12,355,11,1.64804492383
154,10020,10466,2,464,10,355,7,11.4927460601
155,10020,11225,0,464,19,355,15,6.73933367155
156,10020,10120,0,464,16,355,15,0.734824193018
157,10020,11412,0,464,2,355,2,12.3405429173
158,10020,11354,2,464,33,355,25,8.17212566633
159,10020,11694,0,464,8,355,4,14.3830240406
160,10020,11366,0,464,41,355,14,9.97654390618
161,10020,10301,1,464,32,355,26,10.6094739591
162,10020,11691,0,464,17,355,10,15.9421674469
163,10020,11103,3,464,51,355,34,3.64967294406
164,10020,11358,0,464,5,355,5,9.66137803752
165,10020,11229,2,464,25,355,16,11.1893995274
166,10020,10459,0,464,18,355,12,6.48282114275
167,10020,10474,0,464,1,355,1,6.14802223896
168,10020,11420,0,464,24,355,13,10.5174193606
169,10020,11356,0,464,19,355,12,7.39955137706
170,10020,11693,0,464,13,355,10,13.9842568106
171,10020,11414,2,464,8,355,8,9.99211879046
172,10020,10473,2,464,10,355,7,7.58495446262
173,10020,10312,0,464,8,355,3,18.0930764474
174,10020,11228,0,464,8,355,7,9.87550263935
175,10020,11365,0,464,7,355,6,9.96655690533
176,10020,11422,0,464,15,355,10,14.4783365474
177,10020,11370,0,464,12,355,10,4.7169523657
178,10020,11359,0,464,2,355,1,10.9332373161
179,10020,11109,0,464,2,355,2,9.372622946
180,10020,11411,0,464,5,355,5,13.5990553972
181,10020,10039,0,464,12,355,4,5.17896753379
182,10020,11379,0,464,12,355,10,6.06239649577
183,10020,11423,0,464,2,355,2,11.5413892435
184,10020,10270,0,464,3,355,2,3.8592798171
185,10020,10169,1,464,7,355,6,0.363670277792
186,10020,11363,0,464,2,355,2,12.3038729434
187,10020,10279,0,464,1,355,1,3.48048807247
188,10020,11005,0,464,1,355,1,13.9281329842
189,10020,11426,0,464,3,355,3,13.7223683303
190,10020,10170,0,464,1,355,1,0.456357502531
191,10020,10174,1,464,5,355,5,0.552354015613
192,10020,10265,0,464,1,355,1,1.53228193104
193,10020,10167,0,464,8,355,5,0.382074749723
194,10020,11004,0,464,1,355,1,14.245458765
195,10020,11419,2,464,4,355,4,9.6013052486
196,10020,11692,0,464,1,355,1,14.9926329854
197,10020,10112,0,464,2,355,1,0.0491065668449
198,10020,10122,0,464,1,355,1,0.786942834357
199,10020,10196,0,464,2,355,2,1.53228193104
200,10020,10203,0,464,1,355,1,1.53228193104
201,10012,10020,8,404,464,311,355,2.44863615063
202,10012,10012,311,404,404,311,311,0.0
203,10012,10468,2,404,37,311,23,11.04127754
204,10012,10019,7,404,545,311,424,2.8234340812
205,10012,11385,2,404,45,311,31,5.75948278071
206,10012,10009,7,404,118,311,84,1.03709579489
207,10012,10013,14,404,558,311,338,0.515185223657
208,10012,10001,15,404,713,311,502,1.71265815031
209,10012,11211,11,404,428,311,271,2.50383180559
210,10012,10007,25,404,1803,311,1060,0.902634840492
211,10012,11217,2,404,129,311,84,3.21301574905
212,10012,10014,7,404,337,311,261,0.706717733491
213,10012,10010,4,404,207,311,166,1.24237319602
214,10012,11216,3,404,58,311,41,4.09946262641
215,10012,11105,2,404,32,311,21,5.80508826758
216,10012,11101,4,404,129,311,86,3.38620451011
217,10012,10002,13,404,327,311,213,0.856308588948
218,10012,10036,14,404,619,311,449,2.35428748906
219,10012,10022,8,404,275,311,193,2.8022826015
220,10012,11430,3,404,158,311,131,11.8498084767
221,10012,10021,2,404,71,311,53,3.54087603375
222,10012,10464,1,404,9,311,7,14.2223693203
223,10012,10023,5,404,196,311,145,3.55393100767
224,10012,10005,3,404,108,311,78,1.47727873209
225,10012,11201,6,404,286,311,209,2.17182039568
226,10012,10038,3,404,130,311,67,1.1576344356
227,10012,10003,14,404,423,311,345,0.653381968999
228,10012,10118,0,404,13,311,13,1.70746062304
229,10012,10461,2,404,54,311,26,11.6484611479
230,10012,10011,11,404,401,311,320,1.04281950404
231,10012,10048,1,404,104,311,81,1.20471748848
232,10012,11432,4,404,61,311,45,10.7985208396
233,10012,10028,2,404,73,311,59,4.20535144587
234,10012,11372,0,404,22,311,13,6.21225187566
235,10012,10018,6,404,296,311,233,2.02765221523
236,10012,11434,2,404,20,311,12,12.3624507504
237,10012,10006,3,404,32,311,32,1.47618498726
238,10012,10004,6,404,146,311,86,2.90903289528
239,10012,11233,1,404,62,311,41,5.383868488
240,10012,11222,3,404,97,311,68,2.76921041443
241,10012,11361,2,404,12,311,9,12.0543941099
242,10012,10281,3,404,102,311,77,1.17087633648
243,10012,10452,0,404,40,311,27,8.74401232639
244,10012,11209,3,404,37,311,21,7.27243152968
245,10012,11102,2,404,45,311,34,4.97476085396
246,10012,10025,4,404,102,311,62,5.25087395144
247,10012,10029,2,404,35,311,30,5.30285580331
248,10012,10460,2,404,23,311,14,10.062341782
249,10012,10033,2,404,32,311,23,9.10251830027
250,10012,11223,0,404,6,311,6,8.92523879393
251,10012,11213,1,404,26,311,14,5.06198052942
252,10012,10453,0,404,18,311,14,9.86425560782
253,10012,11214,0,404,99,311,11,8.76164691931
254,10012,10027,2,404,167,311,65,6.40054670114
255,10012,10463,2,404,39,311,27,11.7163293161
256,10012,11212,2,404,23,311,11,6.27048725889
257,10012,11215,1,404,135,311,88,4.08842814459
258,10012,11429,3,404,13,311,9,13.6654440245
259,10012,10037,0,404,19,311,8,6.85804177811
260,10012,10470,1,404,11,311,6,14.0472110842
261,10012,11357,2,404,15,311,8,10.7129395129
262,10012,10305,2,404,41,311,10,9.64148956266
263,10012,10314,4,404,52,311,34,11.2967497313
264,10012,11203,0,404,9,311,7,6.31832623051
265,10012,10280,0,404,15,311,14,1.63468375066
266,10012,11106,0,404,30,311,27,4.30168058651
267,10012,10016,6,404,175,311,125,1.76997956799
268,10012,11235,0,404,30,311,14,10.1301575451
269,10012,11367,2,404,34,311,17,9.28747954242
270,10012,11232,3,404,145,311,23,4.87305405142
271,10012,10024,0,404,96,311,66,4.31614179898
272,10012,10111,0,404,17,311,15,2.53763810765
273,10012,10469,0,404,54,311,10,12.6343423101
274,10012,11234,1,404,20,311,15,8.43643628551
275,10012,11231,2,404,82,311,43,3.26160615973
276,10012,11369,2,404,11,311,10,7.17539314881
277,10012,11204,1,404,8,311,4,7.41883109296
278,10012,11238,2,404,65,311,44,3.67727992401
279,10012,11210,1,404,28,311,11,7.31025104646
280,10012,11362,2,404,16,311,10,14.1072579081
281,10012,10017,6,404,284,311,182,2.26596148558
282,10012,10455,0,404,30,311,23,7.79930541014
283,10012,11221,0,404,57,311,41,4.47469384558
284,10012,11377,3,404,75,311,39,5.09911598288
285,10012,11230,0,404,7,311,6,7.32682878102
286,10012,11219,1,404,22,311,18,6.45333054735
287,10012,11371,0,404,74,311,63,7.20808295845
288,10012,10306,1,404,15,311,11,12.4964906565
289,10012,10128,2,404,41,311,36,4.60729835531
290,10012,10040,0,404,105,311,22,9.86430074927
291,10012,10034,1,404,74,311,36,10.6052657469
292,10012,11416,0,404,2,311,2,8.31248364524
293,10012,11220,3,404,49,311,22,5.90349911834
294,10012,10467,3,404,45,311,31,12.1513802633
295,10012,10031,0,404,37,311,27,7.38915859277
296,10012,11373,4,404,58,311,31,6.35314611767
297,10012,11418,2,404,11,311,6,8.85258074419
298,10012,10282,0,404,14,311,14,1.03528070349
299,10012,11427,0,404,3,311,2,13.1517832709
