,zip1,zip2,weight,tweet1,tweet2,people1,people2,distance
0,10012,10012,234,320,320,234,234,0.0
1,10012,10019,5,320,573,234,422,2.8234340812
2,10012,10018,3,320,279,234,224,2.02765221523
3,10012,10020,3,320,348,234,287,2.44863615063
4,10012,11377,1,320,35,234,26,5.09911598288
5,10012,10305,0,320,14,234,10,9.64148956266
6,10012,10036,8,320,623,234,408,2.35428748906
7,10012,10001,11,320,762,234,502,1.71265815031
8,10012,10013,7,320,549,234,331,0.515185223657
9,10012,10034,0,320,50,234,29,10.6052657469
10,10012,11005,0,320,2,234,1,15.0341815006
11,10012,10306,0,320,15,234,8,12.4964906565
12,10012,10459,0,320,13,234,10,8.80283240472
13,10012,10010,4,320,228,234,184,1.24237319602
14,10012,10308,0,320,9,234,6,14.4751728239
15,10012,10022,4,320,229,234,168,2.8022826015
16,10012,10453,0,320,40,234,20,9.86425560782
17,10012,11205,0,320,41,234,28,2.79464002178
18,10012,11226,1,320,140,234,55,6.00560527965
19,10012,10024,2,320,95,234,68,4.31614179898
20,10012,11238,3,320,116,234,59,3.67727992401
21,10012,10007,18,320,1755,234,933,0.902634840492
22,10012,10021,0,320,56,234,47,3.54087603375
23,10012,11201,1,320,222,234,155,2.17182039568
24,10012,10037,0,320,23,234,9,6.85804177811
25,10012,10004,0,320,122,234,65,2.90903289528
26,10012,10014,5,320,291,234,223,0.706717733491
27,10012,10011,8,320,381,234,310,1.04281950404
28,10012,10003,6,320,355,234,299,0.653381968999
29,10012,10016,1,320,153,234,117,1.76997956799
30,10012,11217,2,320,176,234,136,3.21301574905
31,10012,10469,0,320,31,234,6,12.6343423101
32,10012,10128,0,320,20,234,19,4.60729835531
33,10012,11102,0,320,34,234,27,4.97476085396
34,10012,10002,7,320,272,234,190,0.856308588948
35,10012,11232,0,320,120,234,15,4.87305405142
36,10012,11215,3,320,117,234,82,4.08842814459
37,10012,11428,0,320,4,234,4,13.5018214117
38,10012,10017,1,320,248,234,166,2.26596148558
39,10012,11211,2,320,268,234,192,2.50383180559
40,10012,10027,0,320,99,234,62,6.40054670114
41,10012,11421,0,320,18,234,10,7.74272225848
42,10012,11209,0,320,40,234,15,7.27243152968
43,10012,10005,2,320,75,234,44,1.47727873209
44,10012,11379,0,320,9,234,7,6.28955621945
45,10012,10009,1,320,113,234,83,1.03709579489
46,10012,11220,0,320,10,234,8,5.90349911834
47,10012,11101,2,320,134,234,91,3.38620451011
48,10012,11214,1,320,33,234,18,8.76164691931
49,10012,11210,0,320,17,234,13,7.31025104646
50,10012,11237,1,320,51,234,44,4.40242161873
51,10012,11373,0,320,46,234,31,6.35314611767
52,10012,10048,0,320,55,234,47,1.20471748848
53,10012,10039,0,320,14,234,10,7.62523901456
54,10012,10033,0,320,38,234,20,9.10251830027
55,10012,10309,0,320,9,234,8,17.6266933328
56,10012,10470,0,320,5,234,5,14.0472110842
57,10012,11375,0,320,51,234,29,8.01562385241
58,10012,10026,0,320,51,234,36,5.7785491218
59,10012,11222,0,320,74,234,57,2.76921041443
60,10012,10023,5,320,192,234,138,3.55393100767
61,10012,11106,0,320,21,234,18,4.30168058651
62,10012,10458,0,320,32,234,22,11.1328133554
63,10012,11236,0,320,28,234,11,7.71409194645
64,10012,11355,0,320,31,234,27,9.5302970677
65,10012,10464,0,320,10,234,7,14.2223693203
66,10012,10038,2,320,145,234,51,1.1576344356
67,10012,11218,1,320,22,234,15,5.73910453242
68,10012,10301,0,320,24,234,18,8.22546383145
69,10012,10314,0,320,59,234,34,11.2967497313
70,10012,11221,1,320,91,234,59,4.47469384558
71,10012,10461,0,320,56,234,20,11.6484611479
72,10012,10029,0,320,46,234,28,5.30285580331
73,10012,11372,0,320,26,234,11,6.21225187566
74,10012,11378,0,320,39,234,15,5.02182447542
75,10012,11360,0,320,24,234,3,12.054431119
76,10012,11206,1,320,107,234,73,3.33671686767
77,10012,11216,1,320,38,234,30,4.09946262641
78,10012,11234,0,320,20,234,15,8.43643628551
79,10012,11417,0,320,2,234,2,8.78379184277
80,10012,10028,0,320,48,234,38,4.20535144587
81,10012,11371,0,320,44,234,43,7.20808295845
82,10012,10451,0,320,11,234,11,7.60110584127
83,10012,11207,0,320,36,234,26,6.65852636675
84,10012,11419,0,320,11,234,8,9.6020036924
85,10012,10121,0,320,3,234,3,1.66869184674
86,10012,10455,0,320,14,234,5,7.79930541014
87,10012,11231,0,320,57,234,28,3.26160615973
88,10012,10025,0,320,103,234,49,5.25087395144
89,10012,11432,0,320,33,234,20,10.7985208396
90,10012,10030,1,320,37,234,20,6.98149583661
91,10012,10040,0,320,42,234,16,9.86430074927
92,10012,10035,0,320,32,234,28,6.27358896912
93,10012,11385,0,320,35,234,28,5.75948278071
94,10012,11354,0,320,21,234,17,9.54932882494
95,10012,11416,0,320,7,234,7,8.31248364524
96,10012,11420,0,320,14,234,9,10.323050651
97,10012,11361,0,320,27,234,12,12.0543941099
98,10012,10031,0,320,49,234,30,7.38915859277
99,10012,10468,0,320,24,234,15,11.04127754
100,10012,11225,0,320,22,234,14,4.90896932153
101,10012,11368,0,320,36,234,20,7.48956133355
102,10012,11233,0,320,43,234,33,5.383868488
103,10012,10466,0,320,8,234,5,13.8765776771
104,10012,11228,0,320,13,234,8,7.51234767835
105,10012,11359,0,320,5,234,2,12.5098372185
106,10012,10303,0,320,9,234,6,10.8912596586
107,10012,10006,0,320,34,234,24,1.47618498726
108,10012,10462,0,320,58,234,31,10.8631593088
109,10012,11433,0,320,12,234,10,11.2633809632
110,10012,10475,0,320,18,234,12,13.894064652
111,10012,10474,0,320,6,234,3,8.36823547647
112,10012,11239,0,320,5,234,5,8.35025705588
113,10012,11367,0,320,20,234,11,9.28747954242
114,10012,10471,0,320,14,234,10,13.0507802714
