,zip1,zip2,weight,tweet1,tweet2,people1,people2,distance
0,10011,10011,241,286,286,241,241,0.0
1,10011,10007,10,286,1763,241,945,1.84969609786
2,10011,11215,1,286,139,241,78,5.12892629056
3,10011,10017,2,286,249,241,149,1.64972309278
4,10011,10012,8,286,298,241,233,1.04281950404
5,10011,10455,0,286,29,241,14,7.06798774782
6,10011,10472,0,286,53,241,14,9.25976146915
7,10011,11232,0,286,141,241,19,5.90578159579
8,10011,11371,1,286,67,241,61,6.90166782907
9,10011,11217,4,286,167,241,109,4.23084899382
10,10011,10003,10,286,443,241,330,0.81473489612
11,10011,10004,3,286,157,241,89,3.6000520668
12,10011,10018,8,286,272,241,212,1.03470120546
13,10011,10036,5,286,473,241,356,1.37874402894
14,10011,11212,0,286,23,241,16,7.09770242462
15,10011,11225,0,286,29,241,14,5.88631700153
16,10011,10462,2,286,74,241,30,10.1879338296
17,10011,10010,10,286,209,241,172,0.958276234929
18,10011,10019,3,286,489,241,333,1.86704468638
19,10011,10014,11,286,256,241,194,0.51293941366
20,10011,10027,2,286,122,241,73,5.48178276789
21,10011,10013,7,286,582,241,345,1.42961465112
22,10011,10471,0,286,15,241,9,12.1354416981
23,10011,11219,0,286,8,241,6,7.49375838158
24,10011,10469,0,286,35,241,11,11.9048697818
25,10011,10001,14,286,676,241,423,0.697328699589
26,10011,10023,1,286,172,241,125,2.5851181091
27,10011,11429,0,286,15,241,6,13.8848476178
28,10011,10033,0,286,61,241,34,8.1828456699
29,10011,11201,4,286,245,241,184,3.20809093789
30,10011,10002,9,286,243,241,172,1.79177243865
31,10011,11101,3,286,160,241,80,3.21789481039
32,10011,11237,0,286,58,241,48,4.94715924612
33,10011,10020,7,286,329,241,270,1.60388376603
34,10011,10281,0,286,41,241,38,1.97923165152
35,10011,10005,2,286,78,241,52,2.45510519891
36,10011,10451,0,286,27,241,19,6.794477912
37,10011,11231,1,286,34,241,27,4.29464620477
38,10011,10304,0,286,7,241,7,10.3273079139
39,10011,10314,2,286,71,241,36,12.0164201452
40,10011,10016,3,286,143,241,116,1.23500739452
41,10011,11102,1,286,32,241,29,4.47862322372
42,10011,10024,2,286,121,241,79,3.35605869353
43,10011,10303,0,286,8,241,5,11.4853125183
44,10011,10022,5,286,196,241,161,2.12268588658
45,10011,11211,4,286,308,241,190,3.12663371259
46,10011,10009,2,286,94,241,74,1.48108696771
47,10011,10030,0,286,34,241,22,6.0950460411
48,10011,10305,0,286,21,241,9,10.5585595244
49,10011,10026,0,286,64,241,46,4.88710469737
50,10011,10461,1,286,44,241,13,11.0255151215
51,10011,11214,0,286,23,241,13,9.80175347172
52,10011,11235,1,286,34,241,12,11.1604337692
53,10011,11204,1,286,18,241,7,8.46162881206
54,10011,10034,1,286,90,241,29,9.69598824345
55,10011,10111,0,286,11,241,11,1.72022244238
56,10011,11691,0,286,10,241,6,15.9469160661
57,10011,10310,2,286,9,241,8,9.65360159028
58,10011,11372,0,286,13,241,9,6.10922141901
59,10011,10038,2,286,119,241,51,2.17011668592
60,10011,10454,0,286,30,241,11,6.27954109411
61,10011,10048,2,286,88,241,72,2.09539339161
62,10011,11385,1,286,66,241,31,6.21033909116
63,10011,11430,1,286,151,241,109,12.4210823113
64,10011,11354,0,286,57,241,28,9.37745004825
65,10011,10021,2,286,51,241,42,2.81242503811
66,10011,10031,1,286,52,241,29,6.46549801177
67,10011,11222,0,286,103,241,51,3.03687846308
68,10011,11203,0,286,16,241,12,7.25739968821
69,10011,10032,1,286,75,241,28,7.53277569696
70,10011,10302,1,286,5,241,3,10.45455523
71,10011,10475,1,286,16,241,9,13.1885699842
72,10011,10035,0,286,35,241,25,5.48828062453
73,10011,11205,0,286,29,241,26,3.71098878543
74,10011,11206,1,286,94,241,60,4.01843596753
75,10011,11373,1,286,51,241,35,6.41644126884
76,10011,11238,0,286,49,241,41,4.63972351107
77,10011,11208,0,286,44,241,17,8.19529871596
78,10011,10306,1,286,17,241,9,13.3606551014
79,10011,10040,1,286,52,241,18,8.94679185802
80,10011,11230,0,286,29,241,13,8.35837304962
81,10011,11375,2,286,56,241,29,8.22173443215
82,10011,11362,0,286,17,241,8,14.0649726491
83,10011,10301,1,286,22,241,17,9.01649744003
84,10011,11377,0,286,57,241,28,5.05831674455
85,10011,11221,0,286,51,241,41,5.17598848717
86,10011,10309,1,286,9,241,8,18.378537529
87,10011,11224,1,286,26,241,14,11.354034118
88,10011,10285,0,286,14,241,11,1.96528102889
89,10011,11226,3,286,159,241,50,7.01011341473
90,10011,10025,3,286,96,241,49,4.30776684483
91,10011,10458,0,286,22,241,16,10.3092954584
92,10011,10452,0,286,32,241,20,7.88159599233
93,10011,10465,1,286,20,241,10,11.2203763618
94,10011,11363,0,286,2,241,1,13.4884821709
95,10011,11435,0,286,31,241,13,10.3803954037
96,10011,10128,1,286,31,241,27,3.84262774909
97,10011,11220,0,286,30,241,12,6.91974755501
98,10011,11364,0,286,15,241,3,12.6110395045
99,10011,11104,0,286,9,241,9,4.2359967213
100,10011,10120,0,286,9,241,9,0.869094972838
101,10011,11361,0,286,32,241,7,11.967874621
102,10011,11209,1,286,45,241,18,8.26970523617
103,10011,11105,0,286,46,241,28,5.35547754434
104,10011,10466,0,286,14,241,6,13.0944236553
105,10011,11210,0,286,33,241,15,8.3122260552
106,10011,10169,0,286,2,241,2,1.56706161994
107,10011,10468,0,286,19,241,13,10.1848064196
108,10011,11355,0,286,31,241,21,9.50156318153
109,10011,11103,0,286,53,241,35,4.92031737421
110,10011,11360,0,286,29,241,6,11.8619257112
111,10011,11223,0,286,10,241,6,9.96612165386
112,10011,11216,2,286,39,241,27,4.9913784334
113,10011,11218,0,286,19,241,11,6.775907833
114,10011,11359,0,286,6,241,1,12.2534479421
115,10011,11236,0,286,25,241,15,8.58864494683
116,10011,10037,0,286,40,241,10,6.01628517802
117,10011,11369,1,286,22,241,12,6.96623648627
