,zip1,zip2,weight,tweet1,tweet2,people1,people2,distance
0,10040,10040,25,30,30,25,25,0.0
1,10040,10012,0,30,315,25,242,9.86430074927
2,10040,11201,0,30,193,25,144,11.7149614793
3,10040,10018,0,30,195,25,164,7.91613780434
4,10040,10002,0,30,239,25,180,10.2449708888
5,10040,10001,0,30,501,25,403,8.25900055533
6,10040,10013,0,30,550,25,329,10.3402208905
7,10040,10019,1,30,452,25,322,7.07992588671
8,10040,11368,0,30,42,25,22,8.5340228824
9,10040,11377,0,30,59,25,28,8.0977563306
10,10040,11221,0,30,69,25,51,11.5564875466
11,10040,10011,0,30,430,25,362,8.94679185802
12,10040,11205,0,30,40,25,31,11.5129331471
13,10040,10038,0,30,154,25,80,11.012280337
14,10040,10025,1,30,85,25,50,4.64336340064
15,10040,10007,1,30,1214,25,927,10.7560661852
16,10040,10031,0,30,59,25,39,2.48142788232
17,10040,10017,0,30,170,25,142,7.70199192301
18,10040,10014,0,30,310,25,249,9.45573039599
19,10040,10036,0,30,585,25,458,7.56970250956
20,10040,10128,0,30,25,25,21,5.42262411132
21,10040,10037,0,30,9,25,7,3.15264282169
22,10040,11206,0,30,82,25,48,10.8152666451
23,10040,11211,1,30,311,25,230,10.206501836
24,10040,10048,0,30,115,25,94,11.0293054564
25,10040,11371,0,30,67,25,55,6.60183690385
26,10040,11212,0,30,24,25,12,13.5835383203
27,10040,10020,0,30,157,25,130,7.41621928007
28,10040,11222,0,30,87,25,59,9.17986442349
29,10040,10111,0,30,17,25,14,7.3327924896
30,10040,10022,0,30,145,25,123,7.17322502394
31,10040,10004,0,30,146,25,76,12.4905201386
32,10040,11232,0,30,170,25,32,14.5747836197
33,10040,10452,0,30,29,25,23,1.41492555257
34,10040,11226,0,30,144,25,86,14.7964815896
35,10040,10457,1,30,30,25,16,1.77160174148
36,10040,10005,0,30,68,25,43,11.341545304
37,10040,11231,0,30,49,25,39,13.0069240507
38,10040,11217,0,30,63,25,58,12.4582923085
39,10040,10030,0,30,40,25,25,2.90634502773
40,10040,10003,0,30,359,25,296,9.27358092114
41,10040,10016,0,30,109,25,90,8.17957659857
42,10040,10009,0,30,133,25,89,9.45414925818
43,10040,11216,0,30,66,25,35,12.347009461
44,10040,10280,0,30,11,25,11,11.4380762628
45,10040,11420,0,30,19,25,10,14.1347412631
46,10040,11203,0,30,12,25,9,14.4680160969
47,10040,11234,0,30,23,25,10,16.5744736512
48,10040,11210,0,30,16,25,8,15.9478524336
49,10040,10023,0,30,267,25,209,6.37176385933
50,10040,10473,0,30,23,25,15,4.58204893166
51,10040,10029,0,30,43,25,31,4.71852107233
52,10040,11385,0,30,30,25,22,10.9011400549
53,10040,11219,0,30,9,25,7,16.012052965
54,10040,11106,0,30,22,25,21,6.67385919391
55,10040,10010,0,30,151,25,127,8.72228638723
56,10040,11224,0,30,31,25,23,19.7472595501
57,10040,10033,0,30,48,25,24,0.764171047692
58,10040,10028,0,30,62,25,44,5.80999650474
59,10040,11355,0,30,15,25,11,9.46348802315
60,10040,11367,0,30,32,25,7,10.5883614215
61,10040,11208,0,30,72,25,23,13.1696529536
62,10040,11229,0,30,19,25,11,17.9148574418
63,10040,10305,0,30,19,25,10,19.4992526888
64,10040,11235,0,30,36,25,20,19.0028689041
65,10040,11236,0,30,8,25,7,15.1114448303
66,10040,11369,0,30,26,25,16,7.2799612787
67,10040,10462,0,30,19,25,14,3.83658788388
68,10040,11237,0,30,52,25,48,10.7290447932
69,10040,10024,0,30,57,25,45,5.60186047509
70,10040,11102,0,30,23,25,22,6.03562785891
71,10040,11103,0,30,19,25,17,6.67038991222
