,zip1,zip2,weight,tweet1,tweet2,people1,people2,distance
0,10304,10304,3,4,4,3,3,0.0
1,10304,11228,0,4,2,3,2,4.16766193499
2,10304,10310,0,4,3,3,3,2.14746004681
3,10304,11209,0,4,2,3,2,3.34948862594
4,10304,10301,0,4,4,3,4,1.66568982304
5,10304,11232,0,4,13,3,3,5.57449974158
6,10304,11214,0,4,3,3,2,4.97093377162
7,10304,11224,0,4,5,3,5,5.59766815322
8,10304,10314,0,4,9,3,6,2.90585656065
9,10304,11430,0,4,14,3,13,15.7459468578
10,10304,11361,0,4,3,3,3,19.7568873813
11,10304,11432,0,4,7,3,5,17.2274780417
12,10304,11233,0,4,3,3,2,10.1885614443
13,10304,11373,0,4,6,3,6,14.2183380691
14,10304,11691,0,4,1,3,1,17.378668998
15,10304,11377,0,4,8,3,6,13.5054771649
16,10304,11223,0,4,1,3,1,6.22213588638
17,10304,11237,0,4,9,3,9,11.099524773
18,10304,11212,0,4,4,3,3,10.0128405712
19,10304,11206,0,4,9,3,7,10.1093193991
20,10304,11360,0,4,1,3,1,20.1628976592
21,10304,11372,0,4,6,3,5,14.5948282719
22,10304,11104,0,4,2,3,1,12.9662250787
23,10304,11207,0,4,8,3,5,11.1660689595
24,10304,11368,0,4,1,3,1,15.4997808281
25,10304,11204,0,4,2,3,2,5.58326169024
26,10304,10312,0,4,1,3,1,6.37281098798
27,10304,11369,0,4,1,3,1,15.7218885489
28,10304,11221,0,4,7,3,6,10.3421392251
29,10304,11411,0,4,1,3,1,19.5292109456
30,10304,11203,0,4,10,3,4,8.72290296882
31,10304,11208,0,4,2,3,2,12.2720673363
32,10304,11371,0,4,6,3,6,15.9900664005
33,10304,11414,0,4,1,3,1,13.4252646211
34,10304,11375,0,4,2,3,2,14.9975334895
35,10304,10027,0,4,15,3,13,15.807627822
36,10304,10036,0,4,71,3,60,11.7014134843
37,10304,10461,0,4,3,3,3,20.9204062551
38,10304,10167,0,4,1,3,1,11.8043489037
39,10304,10017,0,4,19,3,17,11.7170652859
40,10304,11101,0,4,8,3,7,12.3601135929
41,10304,10035,0,4,5,3,4,15.7336639155
42,10304,10016,0,4,15,3,15,11.220416262
43,10304,10001,0,4,41,3,40,11.0114368576
44,10304,10019,0,4,60,3,48,12.1919966707
45,10304,10032,0,4,7,3,4,17.8534688305
46,10304,10020,0,4,21,3,17,11.893560006
47,10304,10453,0,4,3,3,3,19.318840844
48,10304,11416,0,4,1,3,1,13.6266589804
49,10304,10024,0,4,5,3,4,13.6689541557
50,10304,10026,0,4,9,3,9,15.2124922525
51,10304,11213,0,4,10,3,3,9.25147432337
52,10304,10023,0,4,13,3,12,12.8983228403
53,10304,10018,0,4,27,3,24,11.3546106986
54,10304,10309,0,4,3,3,3,8.42807545253
55,10304,10174,0,4,1,3,1,11.6091611147
56,10304,10021,0,4,8,3,8,12.9986904663
57,10304,11236,0,4,2,3,2,10.0500684248
58,10304,11106,0,4,5,3,5,13.5051534425
59,10304,10014,0,4,33,3,32,9.81637324899
60,10304,10011,0,4,40,3,32,10.3273079139
61,10304,11366,0,4,1,3,1,17.5116339049
62,10304,10012,0,4,29,3,29,9.46279236944
63,10304,10007,0,4,108,3,99,8.56019125362
64,10304,10003,0,4,41,3,37,10.0934954034
65,10304,11211,0,4,16,3,16,10.1250275835
66,10304,10002,0,4,21,3,19,9.27279424133
67,10304,10029,0,4,9,3,6,14.7653575846
68,10304,10048,0,4,9,3,7,8.26775739025
69,10304,11216,0,4,2,3,2,8.97159377937
70,10304,11217,0,4,5,3,5,7.80569142736
71,10304,11222,0,4,10,3,10,11.1480945488
72,10304,11226,0,4,10,3,10,7.52102451163
73,10304,10038,0,4,19,3,8,8.3602948993
74,10304,10022,0,4,19,3,17,12.257112828
75,10304,11215,0,4,7,3,7,6.85545555266
76,10304,10468,0,4,4,3,4,20.4991428578
77,10304,10013,0,4,47,3,31,8.96436535097
78,10304,10005,0,4,9,3,8,8.00821702007
79,10304,11040,0,4,1,3,1,23.5144161712
80,10304,11385,0,4,2,3,2,12.2632935035
81,10304,10033,0,4,4,3,4,18.5056433411
82,10304,10004,0,4,10,3,10,6.80401939777
83,10304,11378,0,4,2,3,2,12.6910144822
84,10304,10452,0,4,3,3,3,18.1983623838
85,10304,11201,0,4,13,3,13,8.02917748813
86,10304,10474,0,4,1,3,1,17.7103382155
87,10304,10010,0,4,25,3,21,10.6774263528
88,10304,11238,0,4,5,3,5,8.3466222764
89,10304,10006,0,4,2,3,2,7.98751899676
90,10304,10040,0,4,2,3,2,19.2698142722
91,10304,10455,0,4,1,3,1,17.230732252
92,10304,10306,0,4,2,3,2,3.03454131295
93,10304,10009,0,4,12,3,10,10.0923376501
94,10304,10128,0,4,4,3,3,14.0671523403
95,10304,10459,0,4,3,3,2,18.219621022
96,10304,11355,0,4,2,3,2,17.2446876658
97,10304,10465,0,4,2,3,2,20.7485105465
98,10304,10462,0,4,5,3,5,20.2190195114
99,10304,10451,0,4,3,3,3,17.0632048715
100,10304,10025,0,4,6,3,5,14.626615296
101,10304,11229,0,4,4,3,3,7.84443289957
102,10304,10282,0,4,3,3,3,8.52413582227
103,10304,11370,0,4,2,3,2,14.9764554571
104,10304,10031,0,4,4,3,4,16.7886584227
105,10304,10034,0,4,10,3,5,20.0214451996
106,10304,11235,0,4,3,3,2,7.53417595347
107,10304,11367,0,4,1,3,1,16.3818616075
108,10304,10028,0,4,1,3,1,13.6644077125
109,10304,11426,0,4,1,3,1,21.1931507284
110,10304,10457,0,4,2,3,2,19.3010696897
111,10304,11102,0,4,3,3,3,14.230933251
112,10304,11109,0,4,1,3,1,11.9046257757
113,10304,11234,0,4,2,3,1,8.88103424104
114,10304,11435,0,4,1,3,1,16.0332411334
115,10304,11354,0,4,1,3,1,17.7681648343
