,zip1,zip2,#people_visit
460,10002,11423,7
461,10002,11426,11
462,10002,11427,7
463,10002,11428,3
464,10002,11429,8
465,10002,11430,403
466,10002,11432,36
467,10002,11433,23
468,10002,11434,11
469,10002,11435,50
470,10002,11436,9
471,10002,11691,12
472,10002,11692,1
473,10002,11693,12
474,10002,11694,11
475,10002,11697,5
476,10003,10003,3002
477,10003,10004,394
478,10003,10005,257
479,10003,10006,182
480,10003,10007,2375
481,10003,10009,867
482,10003,10010,1304
483,10003,10011,1987
484,10003,10012,1845
485,10003,10013,1396
486,10003,10014,1638
487,10003,10016,801
488,10003,10017,819
489,10003,10018,1196
490,10003,10019,1948
491,10003,10020,928
492,10003,10021,317
493,10003,10022,997
494,10003,10023,966
495,10003,10024,453
496,10003,10025,271
497,10003,10026,205
498,10003,10027,288
499,10003,10028,339
500,10003,10029,175
501,10003,10030,76
502,10003,10031,116
503,10003,10032,88
504,10003,10033,76
505,10003,10034,87
506,10003,10035,107
507,10003,10036,1824
508,10003,10037,38
509,10003,10038,319
510,10003,10039,30
511,10003,10040,76
512,10003,10041,4
513,10003,10044,58
514,10003,10045,3
515,10003,10047,1
516,10003,10048,341
517,10003,10055,3
518,10003,10069,35
519,10003,10080,2
520,10003,10081,2
521,10003,10096,5
522,10003,10103,7
523,10003,10104,2
524,10003,10105,2
525,10003,10106,3
526,10003,10107,2
527,10003,10110,3
528,10003,10111,109
529,10003,10112,4
530,10003,10115,3
531,10003,10118,92
532,10003,10119,21
533,10003,10120,6
534,10003,10121,21
535,10003,10122,2
536,10003,10123,1
537,10003,10128,206
538,10003,10151,1
539,10003,10152,11
540,10003,10153,40
541,10003,10154,5
542,10003,10158,1
543,10003,10165,4
544,10003,10166,24
545,10003,10167,16
546,10003,10168,1
547,10003,10169,17
548,10003,10170,5
550,10003,10172,5
552,10003,10174,28
553,10003,10175,4
554,10003,10176,1
555,10003,10177,3
556,10003,10178,1
557,10003,10196,4
559,10003,10259,2
560,10003,10260,12
561,10003,10265,5
562,10003,10270,2
563,10003,10271,2
564,10003,10275,7
565,10003,10278,7
566,10003,10279,14
567,10003,10280,74
568,10003,10281,274
569,10003,10282,85
570,10003,10285,49
571,10003,10286,4
572,10003,10301,61
573,10003,10302,16
574,10003,10303,8
575,10003,10304,17
576,10003,10305,26
577,10003,10306,27
578,10003,10307,5
579,10003,10308,12
580,10003,10309,19
581,10003,10310,22
582,10003,10312,15
583,10003,10314,68
584,10003,10451,52
585,10003,10452,63
586,10003,10453,44
587,10003,10454,44
588,10003,10455,52
589,10003,10456,32
590,10003,10457,31
591,10003,10458,99
592,10003,10459,26
593,10003,10460,49
594,10003,10461,51
595,10003,10462,85
596,10003,10463,54
597,10003,10464,22
598,10003,10465,20
599,10003,10466,14
600,10003,10467,40
601,10003,10468,42
602,10003,10469,20
603,10003,10470,12
604,10003,10471,39
605,10003,10472,31
606,10003,10473,12
607,10003,10474,16
608,10003,10475,42
610,10003,11004,3
611,10003,11005,2
612,10003,11040,4
613,10003,11101,378
614,10003,11102,142
615,10003,11103,127
616,10003,11104,46
617,10003,11105,115
618,10003,11106,145
619,10003,11109,19
620,10003,11201,758
621,10003,11203,32
622,10003,11204,38
623,10003,11205,158
624,10003,11206,372
625,10003,11207,71
626,10003,11208,28
627,10003,11209,69
628,10003,11210,58
629,10003,11211,1250
630,10003,11212,29
631,10003,11213,56
632,10003,11214,39
633,10003,11215,420
634,10003,11216,156
635,10003,11217,586
636,10003,11218,62
637,10003,11219,44
638,10003,11220,76
639,10003,11221,222
640,10003,11222,358
641,10003,11223,37
642,10003,11224,84
643,10003,11225,67
644,10003,11226,386
645,10003,11228,54
646,10003,11229,46
647,10003,11230,43
648,10003,11231,225
649,10003,11232,133
650,10003,11233,95
651,10003,11234,46
652,10003,11235,60
653,10003,11236,31
654,10003,11237,277
655,10003,11238,310
656,10003,11239,16
657,10003,11251,17
658,10003,11354,109
659,10003,11355,62
660,10003,11356,24
661,10003,11357,17
662,10003,11358,22
663,10003,11359,3
664,10003,11360,11
665,10003,11361,44
666,10003,11362,19
667,10003,11363,8
668,10003,11364,8
669,10003,11365,29
670,10003,11366,21
671,10003,11367,36
672,10003,11368,125
673,10003,11369,29
674,10003,11370,25
675,10003,11371,304
676,10003,11372,58
677,10003,11373,123
678,10003,11374,30
679,10003,11375,126
680,10003,11377,126
681,10003,11378,36
682,10003,11379,18
683,10003,11385,107
684,10003,11411,4
685,10003,11412,7
686,10003,11413,17
687,10003,11414,23
688,10003,11415,17
689,10003,11416,14
690,10003,11417,15
691,10003,11418,21
692,10003,11419,12
693,10003,11420,38
694,10003,11421,22
695,10003,11422,8
696,10003,11423,12
697,10003,11426,11
698,10003,11427,6
699,10003,11428,6
700,10003,11429,10
701,10003,11430,545
702,10003,11432,55
703,10003,11433,34
704,10003,11434,15
705,10003,11435,68
706,10003,11436,10
707,10003,11691,17
708,10003,11692,9
709,10003,11693,20
710,10003,11694,13
711,10003,11697,6
712,10004,10004,708
713,10004,10005,261
714,10004,10006,146
715,10004,10007,849
716,10004,10009,109
717,10004,10010,278
718,10004,10011,406
719,10004,10012,336
720,10004,10013,361
721,10004,10014,371
722,10004,10016,179
723,10004,10017,336
724,10004,10018,378
725,10004,10019,582
726,10004,10020,566
727,10004,10021,76
728,10004,10022,346
729,10004,10023,301
730,10004,10024,229
731,10004,10025,89
732,10004,10026,62
733,10004,10027,80
