,zip1,zip2,#people_visit
437,10002,11369,9
438,10002,11370,11
439,10002,11371,135
440,10002,11372,28
441,10002,11373,49
442,10002,11374,13
443,10002,11375,41
444,10002,11377,42
445,10002,11378,19
446,10002,11379,15
447,10002,11385,56
448,10002,11411,4
449,10002,11412,7
450,10002,11413,11
451,10002,11414,11
452,10002,11415,12
453,10002,11416,5
454,10002,11417,8
455,10002,11418,11
456,10002,11419,8
457,10002,11420,11
458,10002,11421,8
459,10002,11422,8
460,10002,11423,6
461,10002,11426,10
462,10002,11427,5
463,10002,11428,2
464,10002,11429,4
465,10002,11430,241
466,10002,11432,18
467,10002,11433,14
468,10002,11434,10
469,10002,11435,35
470,10002,11436,6
471,10002,11691,12
472,10002,11692,1
473,10002,11693,8
474,10002,11694,6
475,10002,11697,2
476,10003,10003,2044
477,10003,10004,233
478,10003,10005,163
479,10003,10006,107
480,10003,10007,1591
481,10003,10009,506
482,10003,10010,866
483,10003,10011,1247
484,10003,10012,1172
485,10003,10013,867
486,10003,10014,968
487,10003,10016,483
488,10003,10017,525
489,10003,10018,743
490,10003,10019,1232
491,10003,10020,576
492,10003,10021,186
493,10003,10022,629
494,10003,10023,648
495,10003,10024,237
496,10003,10025,172
497,10003,10026,134
498,10003,10027,176
499,10003,10028,189
500,10003,10029,116
501,10003,10030,49
502,10003,10031,70
503,10003,10032,53
504,10003,10033,58
505,10003,10034,43
506,10003,10035,59
507,10003,10036,1182
508,10003,10037,23
509,10003,10038,209
510,10003,10039,17
511,10003,10040,38
512,10003,10041,4
513,10003,10044,33
514,10003,10045,1
516,10003,10048,192
517,10003,10055,3
518,10003,10069,23
519,10003,10080,1
520,10003,10081,2
521,10003,10096,4
522,10003,10103,4
523,10003,10104,1
524,10003,10105,1
525,10003,10106,2
526,10003,10107,2
527,10003,10110,3
528,10003,10111,58
529,10003,10112,3
530,10003,10115,3
531,10003,10118,60
532,10003,10119,11
533,10003,10120,4
534,10003,10121,12
535,10003,10122,2
536,10003,10123,1
537,10003,10128,127
539,10003,10152,8
540,10003,10153,20
541,10003,10154,4
542,10003,10158,1
543,10003,10165,3
544,10003,10166,18
545,10003,10167,14
546,10003,10168,1
547,10003,10169,15
548,10003,10170,2
550,10003,10172,3
552,10003,10174,17
553,10003,10175,3
554,10003,10176,1
555,10003,10177,2
556,10003,10178,1
557,10003,10196,3
560,10003,10260,9
561,10003,10265,2
562,10003,10270,2
563,10003,10271,2
564,10003,10275,5
565,10003,10278,4
566,10003,10279,10
567,10003,10280,40
568,10003,10281,146
569,10003,10282,46
570,10003,10285,29
571,10003,10286,3
572,10003,10301,33
573,10003,10302,10
574,10003,10303,6
575,10003,10304,15
576,10003,10305,16
577,10003,10306,18
578,10003,10307,4
