,zip1,zip2,#people_visit
4338,10023,10305,3
4339,10023,10306,2
4340,10023,10307,1
4342,10023,10309,3
4343,10023,10310,1
4344,10023,10312,1
4345,10023,10314,6
4346,10023,10451,6
4347,10023,10452,4
4348,10023,10453,2
4349,10023,10454,2
4350,10023,10455,1
4351,10023,10456,1
4352,10023,10457,4
4353,10023,10458,5
4354,10023,10459,3
4355,10023,10460,6
4356,10023,10461,7
4357,10023,10462,8
4358,10023,10463,6
4359,10023,10464,1
4360,10023,10465,3
4361,10023,10466,3
4362,10023,10467,5
4363,10023,10468,3
4364,10023,10469,3
4365,10023,10470,2
4366,10023,10471,2
4367,10023,10472,5
4368,10023,10473,2
4370,10023,10475,4
4375,10023,11101,15
4376,10023,11102,8
4377,10023,11103,7
4378,10023,11104,2
4379,10023,11105,6
4380,10023,11106,6
4382,10023,11201,21
4384,10023,11204,2
4385,10023,11205,3
4386,10023,11206,4
4387,10023,11207,1
4388,10023,11208,2
4389,10023,11209,5
4390,10023,11210,2
4391,10023,11211,27
4392,10023,11212,2
4393,10023,11213,3
4394,10023,11214,4
4395,10023,11215,13
4396,10023,11216,6
4397,10023,11217,13
4398,10023,11218,2
4399,10023,11219,6
4400,10023,11220,3
4401,10023,11221,4
4402,10023,11222,7
4403,10023,11223,2
4404,10023,11224,4
4405,10023,11225,5
4406,10023,11226,12
4408,10023,11229,2
4409,10023,11230,2
4410,10023,11231,6
4411,10023,11232,6
4412,10023,11233,5
4413,10023,11234,4
4414,10023,11235,5
4415,10023,11236,3
4416,10023,11237,5
4417,10023,11238,7
4418,10023,11239,3
4420,10023,11354,4
4421,10023,11355,2
4422,10023,11356,2
4423,10023,11357,1
4426,10023,11360,1
4427,10023,11361,3
4428,10023,11362,3
4430,10023,11364,2
4431,10023,11365,4
4432,10023,11366,4
4433,10023,11367,3
4434,10023,11368,7
4435,10023,11369,3
4436,10023,11370,4
4437,10023,11371,8
4438,10023,11372,5
4439,10023,11373,6
4440,10023,11374,4
4441,10023,11375,9
4442,10023,11377,4
4443,10023,11378,3
4445,10023,11385,4
4446,10023,11411,1
4447,10023,11412,1
4449,10023,11414,2
4450,10023,11415,2
4451,10023,11416,1
4453,10023,11418,1
4455,10023,11420,1
4462,10023,11429,2
4463,10023,11430,7
4464,10023,11432,4
4465,10023,11433,3
4466,10023,11434,1
4467,10023,11435,3
4468,10023,11436,2
4469,10023,11691,2
4471,10023,11693,3
4474,10024,10024,99
4475,10024,10025,31
4476,10024,10026,8
4477,10024,10027,20
4478,10024,10028,15
4479,10024,10029,9
4480,10024,10030,5
4481,10024,10031,6
4482,10024,10032,7
4483,10024,10033,11
4484,10024,10034,5
4485,10024,10035,7
4486,10024,10036,44
4487,10024,10037,3
4488,10024,10038,12
4489,10024,10039,3
4490,10024,10040,8
4492,10024,10044,10
4494,10024,10048,9
4495,10024,10069,2
4503,10024,10111,3
4504,10024,10118,4
4505,10024,10119,3
4506,10024,10120,2
4509,10024,10128,9
4512,10024,10153,1
4517,10024,10169,2
4519,10024,10171,1
4520,10024,10174,1
4527,10024,10270,1
4530,10024,10279,1
4532,10024,10281,3
4533,10024,10282,2
4536,10024,10301,6
4538,10024,10303,2
4539,10024,10304,2
4540,10024,10305,4
4541,10024,10306,4
4542,10024,10307,1
4544,10024,10309,3
4545,10024,10310,1
4546,10024,10312,2
4547,10024,10314,12
4548,10024,10451,4
4549,10024,10452,5
4550,10024,10453,4
4551,10024,10454,4
4552,10024,10455,1
4553,10024,10456,2
4554,10024,10457,4
4555,10024,10458,2
4556,10024,10459,2
4557,10024,10460,6
4558,10024,10461,5
4559,10024,10462,7
4560,10024,10463,7
4561,10024,10464,1
4562,10024,10465,3
4563,10024,10466,4
4564,10024,10467,4
4565,10024,10468,4
4567,10024,10470,2
4568,10024,10471,3
4569,10024,10472,5
4570,10024,10473,4
4571,10024,10474,1
4572,10024,10475,5
4577,10024,11101,10
4578,10024,11102,8
4579,10024,11103,6
4580,10024,11104,1
4581,10024,11105,7
4582,10024,11106,5
4584,10024,11201,18
4585,10024,11203,2
4586,10024,11204,4
4587,10024,11205,4
4588,10024,11206,4
4590,10024,11208,1
4591,10024,11209,7
4592,10024,11210,3
4593,10024,11211,17
4594,10024,11212,2
4595,10024,11213,1
4596,10024,11214,4
4597,10024,11215,9
4598,10024,11216,9
4599,10024,11217,12
4600,10024,11218,4
4601,10024,11219,3
4602,10024,11220,2
4603,10024,11221,4
4604,10024,11222,5
4605,10024,11223,2
4606,10024,11224,7
4607,10024,11225,3
4608,10024,11226,11
4610,10024,11229,2
4611,10024,11230,2
4612,10024,11231,7
4613,10024,11232,5
4614,10024,11233,5
4615,10024,11234,3
4616,10024,11235,6
4617,10024,11236,5
4618,10024,11237,4
4619,10024,11238,5
4620,10024,11239,4
4621,10024,11251,1
4622,10024,11354,4
4623,10024,11355,1
4624,10024,11356,2
4625,10024,11357,1
4626,10024,11358,1
4628,10024,11360,3
4629,10024,11361,4
4630,10024,11362,5
4632,10024,11364,3
4633,10024,11365,5
4634,10024,11366,5
4635,10024,11367,4
4636,10024,11368,6
4637,10024,11369,3
4638,10024,11370,6
4639,10024,11371,3
4640,10024,11372,6
4641,10024,11373,6
4642,10024,11374,6
4643,10024,11375,10
4644,10024,11377,4
4645,10024,11378,4
4647,10024,11385,5
4648,10024,11411,1
4650,10024,11413,1
4651,10024,11414,4
4652,10024,11415,4
4653,10024,11416,1
4654,10024,11417,1
4655,10024,11418,1
4657,10024,11420,1
4659,10024,11422,1
4660,10024,11423,1
4661,10024,11426,1
4662,10024,11427,2
4664,10024,11429,2
4665,10024,11430,10
4666,10024,11432,7
4667,10024,11433,2
4668,10024,11434,1
4669,10024,11435,4
4670,10024,11436,3
4671,10024,11691,1
4673,10024,11693,2
4674,10024,11694,1
4676,10025,10025,73
4677,10025,10026,10
4678,10025,10027,28
4679,10025,10028,7
4680,10025,10029,14
4681,10025,10030,5
4682,10025,10031,13
4683,10025,10032,11
4684,10025,10033,7
4685,10025,10034,3
4686,10025,10035,8
4687,10025,10036,26
4688,10025,10037,5
4689,10025,10038,10
4690,10025,10039,4
4691,10025,10040,7
4693,10025,10044,5
4695,10025,10048,8
4696,10025,10069,2
4704,10025,10111,1
4705,10025,10118,3
4706,10025,10119,1
4707,10025,10120,2
4710,10025,10128,7
4713,10025,10153,1
4728,10025,10270,1
4731,10025,10279,1
4733,10025,10281,3
4737,10025,10301,4
4739,10025,10303,2
4740,10025,10304,2
4741,10025,10305,5
4742,10025,10306,7
4743,10025,10307,1
4745,10025,10309,3
4746,10025,10310,2
4747,10025,10312,2
4748,10025,10314,11
4749,10025,10451,6
4750,10025,10452,6
4751,10025,10453,2
4752,10025,10454,5
4753,10025,10455,2
4754,10025,10456,1
4755,10025,10457,3
4756,10025,10458,2
4757,10025,10459,3
4758,10025,10460,4
4759,10025,10461,4
4760,10025,10462,9
4761,10025,10463,8
4762,10025,10464,2
4763,10025,10465,3
4764,10025,10466,4
4765,10025,10467,3
4766,10025,10468,3
4768,10025,10470,2
4769,10025,10471,3
4770,10025,10472,5
4771,10025,10473,4
4772,10025,10474,1
4773,10025,10475,5
4778,10025,11101,9
4779,10025,11102,6
4780,10025,11103,9
4781,10025,11104,1
4782,10025,11105,7
4783,10025,11106,4
4785,10025,11201,16
4786,10025,11203,1
4787,10025,11204,3
4788,10025,11205,1
4789,10025,11206,6
4791,10025,11208,1
4792,10025,11209,8
4793,10025,11210,6
4794,10025,11211,14
4795,10025,11212,2
4797,10025,11214,6
4798,10025,11215,10
4799,10025,11216,6
4800,10025,11217,13
4801,10025,11218,3
4802,10025,11219,4
4803,10025,11220,4
4804,10025,11221,2
4805,10025,11222,6
4806,10025,11223,2
4807,10025,11224,5
4808,10025,11225,5
4809,10025,11226,15
4810,10025,11228,1
4811,10025,11229,5
4812,10025,11230,2
4813,10025,11231,5
4814,10025,11232,10
4815,10025,11233,5
4816,10025,11234,3
4817,10025,11235,5
4818,10025,11236,6
4819,10025,11237,3
4820,10025,11238,3
4821,10025,11239,4
4822,10025,11251,1
4823,10025,11354,5
4824,10025,11355,2
4825,10025,11356,2
4829,10025,11360,1
4830,10025,11361,4
4831,10025,11362,3
4833,10025,11364,3
4834,10025,11365,5
4835,10025,11366,6
4836,10025,11367,4
4837,10025,11368,5
4838,10025,11369,3
4839,10025,11370,7
4840,10025,11371,6
4841,10025,11372,7
4842,10025,11373,7
4843,10025,11374,6
4844,10025,11375,11
4845,10025,11377,3
4846,10025,11378,4
4848,10025,11385,4
4849,10025,11411,1
4851,10025,11413,1
4852,10025,11414,3
4853,10025,11415,3
4854,10025,11416,1
4856,10025,11418,1
4858,10025,11420,1
4861,10025,11423,1
4862,10025,11426,1
4863,10025,11427,2
4865,10025,11429,2
4866,10025,11430,4
4867,10025,11432,7
4868,10025,11433,2
4869,10025,11434,1
4870,10025,11435,3
4871,10025,11436,3
4872,10025,11691,1
4874,10025,11693,2
4875,10025,11694,1
4877,10026,10026,55
4878,10026,10027,28
4879,10026,10028,5
4880,10026,10029,11
4881,10026,10030,11
4882,10026,10031,5
4883,10026,10032,8
4884,10026,10033,2
4885,10026,10034,3
4886,10026,10035,7
4887,10026,10036,16
4888,10026,10037,3
4889,10026,10038,7
4890,10026,10039,3
4891,10026,10040,3
4893,10026,10044,2
4896,10026,10069,1
4905,10026,10118,1
4906,10026,10119,1
4910,10026,10128,1
4928,10026,10270,1
4933,10026,10281,1
4937,10026,10301,1
4941,10026,10305,1
4942,10026,10306,2
4946,10026,10310,1
4948,10026,10314,3
4949,10026,10451,3
4950,10026,10452,6
4951,10026,10453,4
4952,10026,10454,3
4953,10026,10455,3
4955,10026,10457,1
4957,10026,10459,1
4959,10026,10461,1
4960,10026,10462,5
4961,10026,10463,5
4963,10026,10465,1
4964,10026,10466,2
4965,10026,10467,3
4966,10026,10468,3
4967,10026,10469,1
4969,10026,10471,2
4970,10026,10472,1
4973,10026,10475,4
4978,10026,11101,5
4979,10026,11102,3
4980,10026,11103,3
4982,10026,11105,2
4983,10026,11106,3
4985,10026,11201,6
4986,10026,11203,2
4987,10026,11204,2
4988,10026,11205,3
4989,10026,11206,2
4990,10026,11207,1
4992,10026,11209,2
4993,10026,11210,1
4994,10026,11211,9
4996,10026,11213,2
4997,10026,11214,1
4998,10026,11215,8
4999,10026,11216,4
5000,10026,11217,4
5003,10026,11220,1
5004,10026,11221,1
5005,10026,11222,1
5006,10026,11223,1
5007,10026,11224,3
5008,10026,11225,1
5009,10026,11226,4
5011,10026,11229,1
5013,10026,11231,1
5015,10026,11233,5
5017,10026,11235,1
5018,10026,11236,2
5019,10026,11237,3
5020,10026,11238,4
5023,10026,11354,2
5030,10026,11361,1
5034,10026,11365,1
5035,10026,11366,2
5036,10026,11367,1
5039,10026,11370,2
5041,10026,11372,2
5042,10026,11373,4
5043,10026,11374,2
5044,10026,11375,3
5045,10026,11377,1
5046,10026,11378,1
5047,10026,11379,1
5054,10026,11416,1
5056,10026,11418,1
5057,10026,11419,1
5060,10026,11422,1
5063,10026,11427,1
5066,10026,11430,4
5067,10026,11432,3
5069,10026,11434,1
5077,10027,10027,107
5078,10027,10028,5
5079,10027,10029,14
5080,10027,10030,13
5081,10027,10031,16
5082,10027,10032,12
5083,10027,10033,6
5084,10027,10034,7
5085,10027,10035,16
5086,10027,10036,28
5087,10027,10037,8
5088,10027,10038,6
5089,10027,10039,5
5090,10027,10040,8
5092,10027,10044,3
5094,10027,10048,6
5095,10027,10069,1
5104,10027,10118,1
5105,10027,10119,1
5106,10027,10120,2
5109,10027,10128,6
5112,10027,10153,1
5120,10027,10174,4
5127,10027,10270,1
5132,10027,10281,2
5133,10027,10282,1
5136,10027,10301,4
5138,10027,10303,3
5139,10027,10304,3
5140,10027,10305,2
5141,10027,10306,3
5144,10027,10309,2
5145,10027,10310,1
5147,10027,10314,4
5148,10027,10451,7
5149,10027,10452,10
5150,10027,10453,5
5151,10027,10454,4
5152,10027,10455,2
5153,10027,10456,2
5154,10027,10457,3
5155,10027,10458,3
5156,10027,10459,3
5157,10027,10460,2
5158,10027,10461,4
5159,10027,10462,7
5160,10027,10463,8
5162,10027,10465,3
5163,10027,10466,3
5164,10027,10467,1
5165,10027,10468,6
5167,10027,10470,2
5168,10027,10471,4
5169,10027,10472,3
5170,10027,10473,2
5172,10027,10475,3
5177,10027,11101,4
5178,10027,11102,3
5179,10027,11103,4
5181,10027,11105,4
5182,10027,11106,4
5184,10027,11201,10
5185,10027,11203,1
5186,10027,11204,2
5187,10027,11205,1
5188,10027,11206,5
5189,10027,11207,1
5190,10027,11208,1
5191,10027,11209,5
5192,10027,11210,2
5193,10027,11211,23
5194,10027,11212,3
5195,10027,11213,2
5196,10027,11214,3
5197,10027,11215,8
5198,10027,11216,5
5199,10027,11217,14
5200,10027,11218,2
5201,10027,11219,3
5202,10027,11220,6
5203,10027,11221,6
5204,10027,11222,7
5205,10027,11223,2
5206,10027,11224,6
5207,10027,11225,2
5208,10027,11226,9
5209,10027,11228,1
5210,10027,11229,1
5211,10027,11230,2
5212,10027,11231,8
5213,10027,11232,4
5214,10027,11233,9
5215,10027,11234,2
5216,10027,11235,3
5217,10027,11236,4
5218,10027,11237,3
5219,10027,11238,7
5220,10027,11239,2
5222,10027,11354,5
5224,10027,11356,2
5228,10027,11360,2
5229,10027,11361,3
5230,10027,11362,2
5232,10027,11364,2
5233,10027,11365,3
5234,10027,11366,3
5235,10027,11367,3
5236,10027,11368,3
5237,10027,11369,3
5238,10027,11370,4
5239,10027,11371,4
5240,10027,11372,6
5241,10027,11373,3
5242,10027,11374,3
5243,10027,11375,6
5244,10027,11377,3
5245,10027,11378,2
5247,10027,11385,3
5251,10027,11414,2
5252,10027,11415,4
5253,10027,11416,2
5255,10027,11418,1
5257,10027,11420,1
5259,10027,11422,1
5262,10027,11427,1
5264,10027,11429,3
5265,10027,11430,5
5266,10027,11432,5
5267,10027,11433,3
5268,10027,11434,1
5269,10027,11435,2
5270,10027,11436,2
5271,10027,11691,2
5273,10027,11693,2
5274,10027,11694,1
5276,10028,10028,71
5277,10028,10029,12
5278,10028,10030,2
5279,10028,10031,2
5280,10028,10032,2
5281,10028,10033,3
5283,10028,10035,4
5284,10028,10036,28
5286,10028,10038,7
5287,10028,10039,1
5288,10028,10040,4
5290,10028,10044,2
5292,10028,10048,2
5301,10028,10111,2
5302,10028,10118,1
5303,10028,10119,1
5307,10028,10128,19
5311,10028,10154,1
5314,10028,10167,1
5325,10028,10270,1
5328,10028,10279,1
5330,10028,10281,3
5334,10028,10301,2
5338,10028,10305,1
5339,10028,10306,4
5340,10028,10307,1
5342,10028,10309,2
5343,10028,10310,1
5344,10028,10312,1
5345,10028,10314,7
5346,10028,10451,1
5347,10028,10452,1
5349,10028,10454,2
5351,10028,10456,2
5352,10028,10457,2
5353,10028,10458,6
5355,10028,10460,2
5356,10028,10461,2
5357,10028,10462,4
5358,10028,10463,3
5361,10028,10466,1
5362,10028,10467,1
5363,10028,10468,2
5364,10028,10469,1
5367,10028,10472,1
5370,10028,10475,2
5375,10028,11101,8
5376,10028,11102,6
5377,10028,11103,8
5378,10028,11104,1
5379,10028,11105,5
5380,10028,11106,5
5382,10028,11201,11
5383,10028,11203,1
5384,10028,11204,3
5385,10028,11205,2
5386,10028,11206,6
5388,10028,11208,1
5389,10028,11209,5
5390,10028,11210,3
5391,10028,11211,7
5393,10028,11213,1
5394,10028,11214,5
5395,10028,11215,7
5396,10028,11216,2
5397,10028,11217,9
5398,10028,11218,1
5399,10028,11219,1
5401,10028,11221,2
5402,10028,11222,4
5403,10028,11223,1
5404,10028,11224,2
5405,10028,11225,2
5406,10028,11226,10
5408,10028,11229,5
5410,10028,11231,6
5411,10028,11232,5
5412,10028,11233,2
5413,10028,11234,2
5414,10028,11235,3
5415,10028,11236,3
5417,10028,11238,5
5418,10028,11239,1
5420,10028,11354,1
5421,10028,11355,3
5423,10028,11357,1
5424,10028,11358,1
5426,10028,11360,1
5427,10028,11361,2
5431,10028,11365,3
5432,10028,11366,3
5433,10028,11367,1
5434,10028,11368,3
5435,10028,11369,1
5436,10028,11370,2
5437,10028,11371,4
5438,10028,11372,4
5439,10028,11373,4
5440,10028,11374,4
5441,10028,11375,7
5442,10028,11377,1
5443,10028,11378,1
5444,10028,11379,1
5453,10028,11418,2
5460,10028,11427,1
5462,10028,11429,1
5463,10028,11430,7
5464,10028,11432,3
5466,10028,11434,1
5467,10028,11435,1
5474,10029,10029,51
5475,10029,10030,7
5476,10029,10031,9
5477,10029,10032,7
5478,10029,10033,8
5479,10029,10034,4
5480,10029,10035,20
5481,10029,10036,19
5482,10029,10037,3
5483,10029,10038,8
5484,10029,10039,3
5485,10029,10040,6
5487,10029,10044,3
5489,10029,10048,4
5498,10029,10111,1
5499,10029,10118,1
5500,10029,10119,1
5501,10029,10120,2
5504,10029,10128,11
5522,10029,10270,1
5525,10029,10279,1
5527,10029,10281,2
5531,10029,10301,3
5533,10029,10303,2
5534,10029,10304,2
5535,10029,10305,5
5536,10029,10306,4
5537,10029,10307,1
5539,10029,10309,3
5540,10029,10310,1
5541,10029,10312,1
5542,10029,10314,6
5543,10029,10451,4
5544,10029,10452,6
5545,10029,10453,3
5546,10029,10454,10
5547,10029,10455,5
5549,10029,10457,3
5550,10029,10458,3
5551,10029,10459,4
5552,10029,10460,6
5553,10029,10461,4
5554,10029,10462,8
5555,10029,10463,6
5556,10029,10464,1
5557,10029,10465,6
5558,10029,10466,5
5559,10029,10467,3
5560,10029,10468,4
5562,10029,10470,3
5563,10029,10471,3
5564,10029,10472,4
5565,10029,10473,4
5566,10029,10474,1
5567,10029,10475,7
5572,10029,11101,8
5573,10029,11102,5
5574,10029,11103,6
5575,10029,11104,1
5576,10029,11105,4
5577,10029,11106,5
5579,10029,11201,11
5581,10029,11204,2
5582,10029,11205,3
5583,10029,11206,5
5585,10029,11208,1
5586,10029,11209,5
5587,10029,11210,3
5588,10029,11211,7
5589,10029,11212,2
5590,10029,11213,1
5591,10029,11214,5
5592,10029,11215,8
5593,10029,11216,4
5594,10029,11217,12
5595,10029,11218,3
5596,10029,11219,4
5597,10029,11220,3
5598,10029,11221,1
5599,10029,11222,5
5600,10029,11223,1
5601,10029,11224,4
5602,10029,11225,6
5603,10029,11226,8
5604,10029,11228,1
5605,10029,11229,1
5606,10029,11230,3
5607,10029,11231,7
5608,10029,11232,4
5609,10029,11233,3
5610,10029,11234,4
5611,10029,11235,5
5612,10029,11236,5
5613,10029,11237,3
5614,10029,11238,5
5615,10029,11239,4
5617,10029,11354,3
5618,10029,11355,2
5619,10029,11356,2
5623,10029,11360,1
5624,10029,11361,2
5625,10029,11362,3
5627,10029,11364,3
5628,10029,11365,5
5629,10029,11366,5
5630,10029,11367,3
5631,10029,11368,3
5632,10029,11369,4
5633,10029,11370,6
5634,10029,11371,3
5635,10029,11372,4
5636,10029,11373,5
5637,10029,11374,5
5638,10029,11375,5
5639,10029,11377,6
5640,10029,11378,5
5641,10029,11379,1
5642,10029,11385,4
5643,10029,11411,1
5645,10029,11413,1
5646,10029,11414,3
5647,10029,11415,3
5648,10029,11416,1
5652,10029,11420,1
5655,10029,11423,1
5656,10029,11426,1
5657,10029,11427,1
5659,10029,11429,3
5660,10029,11430,4
5661,10029,11432,5
5662,10029,11433,3
5663,10029,11434,1
5664,10029,11435,4
5665,10029,11436,3
5666,10029,11691,1
5668,10029,11693,2
5671,10030,10030,30
5672,10030,10031,5
5673,10030,10032,4
5674,10030,10033,3
5675,10030,10034,5
5676,10030,10035,4
5677,10030,10036,8
5678,10030,10037,5
5679,10030,10038,3
5680,10030,10039,4
5681,10030,10040,4
5683,10030,10044,2
5685,10030,10048,2
5697,10030,10120,2
5700,10030,10128,2
5711,10030,10174,1
5727,10030,10301,2
5729,10030,10303,2
5730,10030,10304,2
5731,10030,10305,2
5732,10030,10306,1
5735,10030,10309,2
5738,10030,10314,2
5739,10030,10451,3
5740,10030,10452,5
5741,10030,10453,1
5742,10030,10454,3
5744,10030,10456,1
5745,10030,10457,3
5747,10030,10459,2
5748,10030,10460,2
5749,10030,10461,2
5750,10030,10462,2
5751,10030,10463,3
5753,10030,10465,3
5754,10030,10466,2
5755,10030,10467,2
5756,10030,10468,2
5758,10030,10470,2
5759,10030,10471,3
5760,10030,10472,2
5761,10030,10473,2
5763,10030,10475,2
5768,10030,11101,2
5769,10030,11102,2
5770,10030,11103,2
5773,10030,11106,2
5775,10030,11201,3
5778,10030,11205,1
5779,10030,11206,3
5781,10030,11208,1
5782,10030,11209,2
5784,10030,11211,5
5785,10030,11212,2
5787,10030,11214,2
5788,10030,11215,2
5789,10030,11216,3
5790,10030,11217,3
5791,10030,11218,2
5792,10030,11219,2
5793,10030,11220,2
5794,10030,11221,1
5795,10030,11222,2
5796,10030,11223,1
5797,10030,11224,2
5798,10030,11225,2
5799,10030,11226,2
5802,10030,11230,2
5803,10030,11231,2
5804,10030,11232,2
5805,10030,11233,6
5806,10030,11234,2
5807,10030,11235,2
5808,10030,11236,2
5809,10030,11237,2
5810,10030,11238,2
5811,10030,11239,2
5813,10030,11354,2
5814,10030,11355,1
5815,10030,11356,2
5820,10030,11361,3
5821,10030,11362,2
5823,10030,11364,2
5824,10030,11365,2
5825,10030,11366,2
5826,10030,11367,2
5827,10030,11368,3
5828,10030,11369,2
5829,10030,11370,2
5830,10030,11371,2
5831,10030,11372,2
5832,10030,11373,2
5833,10030,11374,3
5834,10030,11375,2
5835,10030,11377,2
5836,10030,11378,2
5837,10030,11379,1
5838,10030,11385,3
5842,10030,11414,3
5843,10030,11415,2
5844,10030,11416,2
5846,10030,11418,1
5850,10030,11422,1
5855,10030,11429,2
5856,10030,11430,4
5857,10030,11432,2
5858,10030,11433,2
5860,10030,11435,2
5861,10030,11436,2
5862,10030,11691,1
5864,10030,11693,2
5867,10031,10031,48
5868,10031,10032,11
5869,10031,10033,5
5870,10031,10034,6
5871,10031,10035,5
5872,10031,10036,15
5873,10031,10037,3
5874,10031,10038,4
5875,10031,10039,5
5876,10031,10040,8
5878,10031,10044,4
5880,10031,10048,2
5889,10031,10111,1
5890,10031,10118,2
5891,10031,10119,1
5892,10031,10120,2
5895,10031,10128,6
5898,10031,10153,1
5906,10031,10174,2
5913,10031,10270,1
5917,10031,10280,1
5918,10031,10281,1
5922,10031,10301,3
5924,10031,10303,2
5925,10031,10304,2
5926,10031,10305,3
5927,10031,10306,2
5930,10031,10309,2
5931,10031,10310,1
5933,10031,10314,3
5934,10031,10451,6
5935,10031,10452,7
5936,10031,10453,5
5937,10031,10454,4
5939,10031,10456,2
5940,10031,10457,4
5941,10031,10458,1
5942,10031,10459,4
5943,10031,10460,2
5944,10031,10461,3
5945,10031,10462,4
5946,10031,10463,5
5948,10031,10465,2
5949,10031,10466,2
5950,10031,10467,2
5951,10031,10468,3
5953,10031,10470,2
5954,10031,10471,2
5955,10031,10472,3
5956,10031,10473,2
5958,10031,10475,3
5963,10031,11101,5
5964,10031,11102,3
5965,10031,11103,4
5966,10031,11104,1
5967,10031,11105,1
5968,10031,11106,4
5969,10031,11109,1
5970,10031,11201,6
5971,10031,11203,3
5972,10031,11204,1
5973,10031,11205,2
5974,10031,11206,5
5975,10031,11207,2
5976,10031,11208,1
5977,10031,11209,4
5978,10031,11210,2
5979,10031,11211,6
5980,10031,11212,4
5981,10031,11213,2
5982,10031,11214,3
5983,10031,11215,7
5984,10031,11216,2
5985,10031,11217,8
5986,10031,11218,3
5987,10031,11219,2
5988,10031,11220,4
5989,10031,11221,1
5990,10031,11222,4
5991,10031,11223,1
5992,10031,11224,3
5993,10031,11225,3
5994,10031,11226,6
5995,10031,11228,1
5997,10031,11230,2
5998,10031,11231,2
5999,10031,11232,2
6000,10031,11233,4
6001,10031,11234,2
6002,10031,11235,3
6003,10031,11236,2
6004,10031,11237,3
6005,10031,11238,2
6006,10031,11239,2
6008,10031,11354,2
6010,10031,11356,2
6015,10031,11361,2
6016,10031,11362,2
6018,10031,11364,2
6019,10031,11365,3
6020,10031,11366,3
6021,10031,11367,2
6022,10031,11368,3
6023,10031,11369,2
6024,10031,11370,2
6025,10031,11371,3
6026,10031,11372,2
6027,10031,11373,3
6028,10031,11374,3
6029,10031,11375,4
6030,10031,11377,2
6031,10031,11378,2
6032,10031,11379,1
6033,10031,11385,3
6037,10031,11414,2
6038,10031,11415,2
6039,10031,11416,1
6041,10031,11418,1
6042,10031,11419,1
6050,10031,11429,2
6051,10031,11430,4
6052,10031,11432,3
6053,10031,11433,3
6055,10031,11435,3
6056,10031,11436,2
6057,10031,11691,1
6059,10031,11693,2
6060,10031,11694,1
6062,10032,10032,37
6063,10032,10033,12
6064,10032,10034,6
6065,10032,10035,4
6066,10032,10036,12
6067,10032,10037,3
6068,10032,10038,5
6069,10032,10039,3
6070,10032,10040,9
6072,10032,10044,3
6074,10032,10048,3
6083,10032,10111,2
6084,10032,10118,2
6085,10032,10119,1
6086,10032,10120,2
6089,10032,10128,5
6092,10032,10153,1
6106,10032,10265,1
6107,10032,10270,1
6111,10032,10280,2
6112,10032,10281,1
6113,10032,10282,1
6116,10032,10301,3
6118,10032,10303,2
6119,10032,10304,2
6120,10032,10305,4
6121,10032,10306,3
6124,10032,10309,2
6125,10032,10310,1
6126,10032,10312,1
6127,10032,10314,6
6128,10032,10451,8
6129,10032,10452,5
6130,10032,10453,3
6131,10032,10454,7
6132,10032,10455,4
6133,10032,10456,2
6134,10032,10457,4
6135,10032,10458,4
6136,10032,10459,2
6137,10032,10460,4
6138,10032,10461,4
6139,10032,10462,5
6140,10032,10463,7
6141,10032,10464,1
6142,10032,10465,4
6143,10032,10466,3
6144,10032,10467,2
6145,10032,10468,3
6147,10032,10470,2
6148,10032,10471,5
6149,10032,10472,4
6150,10032,10473,3
6151,10032,10474,1
6152,10032,10475,3
6157,10032,11101,5
6158,10032,11102,5
6159,10032,11103,4
6161,10032,11105,2
6162,10032,11106,3
6164,10032,11201,8
6166,10032,11204,1
6167,10032,11205,1
6168,10032,11206,5
6169,10032,11207,1
6170,10032,11208,1
6171,10032,11209,4
6172,10032,11210,1
6173,10032,11211,7
6174,10032,11212,3
6176,10032,11214,3
6177,10032,11215,4
6178,10032,11216,3
6179,10032,11217,5
6180,10032,11218,3
6181,10032,11219,2
6182,10032,11220,2
6183,10032,11221,1
6184,10032,11222,4
6185,10032,11223,1
6186,10032,11224,3
6187,10032,11225,2
6188,10032,11226,6
6191,10032,11230,2
6192,10032,11231,4
6193,10032,11232,3
6194,10032,11233,3
6195,10032,11234,2
6196,10032,11235,4
6197,10032,11236,3
6198,10032,11237,2
6199,10032,11238,2
6200,10032,11239,3
6202,10032,11354,4
6204,10032,11356,2
6208,10032,11360,1
6209,10032,11361,2
6210,10032,11362,3
6212,10032,11364,3
6213,10032,11365,4
6214,10032,11366,4
6215,10032,11367,3
6216,10032,11368,4
6217,10032,11369,2
6218,10032,11370,4
6219,10032,11371,2
6220,10032,11372,4
6221,10032,11373,5
6222,10032,11374,5
6223,10032,11375,6
6224,10032,11377,3
6225,10032,11378,3
6227,10032,11385,5
6228,10032,11411,1
6230,10032,11413,1
6231,10032,11414,3
6232,10032,11415,4
6233,10032,11416,1
6235,10032,11418,2
6237,10032,11420,1
6240,10032,11423,1
6241,10032,11426,1
6242,10032,11427,1
6244,10032,11429,2
6245,10032,11430,3
6246,10032,11432,5
6247,10032,11433,3
6249,10032,11435,3
6250,10032,11436,3
6251,10032,11691,1
6253,10032,11693,2
6256,10033,10033,45
6257,10033,10034,17
6258,10033,10035,4
6259,10033,10036,10
6260,10033,10037,3
6261,10033,10038,7
6262,10033,10039,3
6263,10033,10040,11
6265,10033,10044,3
6267,10033,10048,2
6277,10033,10118,1
6278,10033,10119,1
